Horse trot, 24 minutes, E
Elephant ride, 17 minutes, NW
Horse gallop, 6 hours 57 minutes, E
Run, 1 hour 10 minutes, NE
Horse gallop, 23 minutes, E
Run, 9 hours 7 minutes, N
Walk, 50 minutes, NW
Horse trot, 48 minutes, E
Walk, 9 hours 21 minutes, W
Horse gallop, 5 hours 20 minutes, SW
Walk, 34 minutes, NE
Horse trot, 1 hour 5 minutes, SW
Horse gallop, 28 minutes, E
Run, 4 hours 22 minutes, N
Horse trot, 3 hours 5 minutes, NE
Walk, 10 hours 54 minutes, S
Horse trot, 53 minutes, N
Elephant ride, 20 minutes, NE
Run, 2 hours 58 minutes, W
Walk, 10 hours 15 minutes, W
Elephant ride, 1 hour 9 minutes, NE
Elephant ride, 9 hours 39 minutes, N
Elephant ride, 33 minutes, S
Horse gallop, 11 minutes, N
Run, 1 hour 45 minutes, N
Walk, 6 minutes, SW
Horse trot, 10 hours 41 minutes, S
Horse gallop, 5 minutes, W
Elephant ride, 31 minutes, W
Horse trot, 10 hours 54 minutes, SW
Elephant ride, 55 minutes, N
Walk, 14 minutes, W
Elephant ride, 3 hours 9 minutes, SE
Elephant ride, 3 hours 43 minutes, NW
Elephant ride, 2 hours 6 minutes, NE
Horse trot, 7 hours 20 minutes, SW
Walk, 5 minutes, SW
Run, 4 hours 3 minutes, SW
Horse trot, 24 minutes, NE
Elephant ride, 9 hours 47 minutes, N
Walk, 8 hours 8 minutes, E
Run, 26 minutes, W
Horse trot, 10 minutes, SE
Walk, 11 minutes, NE
Run, 10 minutes, NW
Horse gallop, 47 minutes, N
Horse gallop, 5 hours 50 minutes, S
Horse gallop, 6 hours 34 minutes, S
Run, 9 minutes, E
Horse trot, 3 minutes, N
Run, 22 minutes, SW
Horse gallop, 2 hours 55 minutes, N
Walk, 6 hours 27 minutes, SE
Elephant ride, 10 hours 19 minutes, S
Run, 9 minutes, S
Horse gallop, 46 minutes, S
Run, 27 minutes, NW
Walk, 6 hours 19 minutes, NE
Elephant ride, 32 minutes, NE
Run, 8 hours 51 minutes, NW
Horse gallop, 5 minutes, SE
Run, 40 minutes, NE
Horse trot, 16 minutes, W
Walk, 5 hours 43 minutes, NE
Walk, 2 minutes, E
Horse trot, 20 minutes, SE
Horse gallop, 23 minutes, NE
Horse gallop, 38 minutes, N
Horse trot, 3 hours 8 minutes, NW
Run, 18 minutes, S
Horse trot, 4 minutes, W
Elephant ride, 34 minutes, SW
Walk, 34 minutes, NW
Elephant ride, 52 minutes, NW
Horse gallop, 11 minutes, S
Elephant ride, 18 minutes, SW
Elephant ride, 9 hours 22 minutes, E
Walk, 18 minutes, NW
Walk, 4 hours 55 minutes, SW
Run, 6 hours 49 minutes, NW
Horse gallop, 3 hours 11 minutes, SW
Horse gallop, 11 minutes, S
Horse gallop, 4 hours 32 minutes, SW
Elephant ride, 4 hours 43 minutes, S
Run, 25 minutes, NE
Horse trot, 54 minutes, E
Elephant ride, 49 minutes, SE
Elephant ride, 16 minutes, S
Horse gallop, 9 hours 45 minutes, S
Elephant ride, 49 minutes, NW
Horse gallop, 38 minutes, N
Elephant ride, 5 hours 45 minutes, N
Walk, 3 hours 19 minutes, S
Horse gallop, 41 minutes, N
Walk, 4 hours 42 minutes, S
Run, 55 minutes, NW
Horse trot, 4 hours 47 minutes, NW
Elephant ride, 43 minutes, W
Run, 7 hours 14 minutes, NE
Run, 32 minutes, W
Run, 10 hours, E
Run, 4 hours 19 minutes, SW
Horse gallop, 3 hours 35 minutes, W
Elephant ride, 3 hours 9 minutes, E
Elephant ride, 9 hours 43 minutes, SE
Walk, 5 hours 8 minutes, SW
Horse trot, 8 minutes, NE
Horse trot, 49 minutes, S
Elephant ride, 25 minutes, NE
Run, 9 hours 38 minutes, SE
Horse gallop, 7 hours 21 minutes, W
Horse trot, 9 hours 18 minutes, SE
Horse trot, 10 hours 24 minutes, SE
Run, 1 hour 2 minutes, NW
Walk, 7 hours 6 minutes, N
Walk, 57 minutes, NW
Elephant ride, 25 minutes, SE
Walk, 12 minutes, SW
Walk, 8 minutes, W
Run, 3 hours 7 minutes, SW
Horse trot, 3 hours, NW
Run, 7 minutes, S
Horse trot, 8 hours 34 minutes, S
Elephant ride, 3 hours 9 minutes, NE
Horse trot, 9 hours 11 minutes, W
Elephant ride, 54 minutes, W
Run, 15 minutes, N
Horse gallop, 39 minutes, W
Horse gallop, 5 hours, E
Run, 15 minutes, W
Horse trot, 51 minutes, S
Horse gallop, 54 minutes, E
Walk, 7 hours 57 minutes, SW
Horse trot, 9 hours 44 minutes, NW
Horse gallop, 1 hour 1 minute, NE
Walk, 5 hours 4 minutes, N
Elephant ride, 10 minutes, SW
Elephant ride, 3 hours 32 minutes, NW
Elephant ride, 5 hours 5 minutes, N
Horse gallop, 11 minutes, SW
Run, 8 hours 12 minutes, W
Walk, 9 hours 22 minutes, W
Horse trot, 7 hours 13 minutes, SE
Horse gallop, 6 hours 47 minutes, N
Horse trot, 10 hours 58 minutes, E
Walk, 13 minutes, NE
Elephant ride, 3 minutes, W
Run, 11 minutes, E
Run, 5 minutes, NW
Elephant ride, 15 minutes, NE
Elephant ride, 32 minutes, SW
Walk, 3 hours 24 minutes, S
Run, 10 hours 19 minutes, SW
Elephant ride, 14 minutes, NE
Walk, 36 minutes, SE
Horse trot, 33 minutes, SE
Elephant ride, 20 minutes, N
Horse gallop, 20 minutes, NE
Horse trot, 4 hours 47 minutes, E
Elephant ride, 8 hours 13 minutes, E
Horse trot, 3 minutes, E
Horse gallop, 53 minutes, E
Run, 50 minutes, SE
Elephant ride, 8 minutes, SE
Horse gallop, 10 hours 7 minutes, SE
Run, 20 minutes, N
Run, 4 hours 52 minutes, NW
Walk, 49 minutes, S
Walk, 4 hours, NW
Elephant ride, 25 minutes, W
Run, 10 minutes, NE
Horse trot, 9 hours 13 minutes, N
Walk, 2 hours 24 minutes, W
Elephant ride, 10 minutes, NW
Walk, 3 hours 10 minutes, SE
Horse gallop, 8 hours 34 minutes, SW
Horse trot, 44 minutes, N
Horse trot, 10 hours 20 minutes, SE
Horse gallop, 4 minutes, E
Elephant ride, 9 hours 13 minutes, SE
Horse trot, 6 hours 17 minutes, E
Horse gallop, 5 hours 20 minutes, SE
Elephant ride, 1 hour 11 minutes, NE
Run, 19 minutes, SW
Horse gallop, 12 minutes, S
Run, 10 hours 39 minutes, S
Horse trot, 29 minutes, SE
Horse trot, 8 hours 20 minutes, NE
Horse trot, 9 hours 53 minutes, SW
Horse trot, 5 hours 35 minutes, W
Run, 30 minutes, N
Horse gallop, 55 minutes, NE
Run, 6 hours 9 minutes, SW
Horse trot, 4 hours 46 minutes, N
Horse gallop, 10 hours 51 minutes, N
Horse gallop, 3 hours 36 minutes, SE
Horse gallop, 6 hours 21 minutes, NW
Horse gallop, 32 minutes, N
Run, 6 hours 36 minutes, E
Horse gallop, 6 hours 20 minutes, S
Horse gallop, 30 minutes, W
Walk, 9 hours, S
Elephant ride, 10 hours 9 minutes, E
Walk, 4 hours 33 minutes, NW
Run, 14 minutes, E
Elephant ride, 51 minutes, SE
Elephant ride, 6 hours 11 minutes, NE
Walk, 56 minutes, SE
Walk, 6 hours 18 minutes, E
Walk, 45 minutes, SE
Elephant ride, 35 minutes, SW
Elephant ride, 3 minutes, NW
Horse trot, 8 hours 42 minutes, S
Run, 9 hours 17 minutes, N
Walk, 31 minutes, N
Walk, 53 minutes, N
Horse trot, 4 hours 44 minutes, W
Horse gallop, 39 minutes, SE
Horse trot, 7 hours 1 minute, W
Walk, 4 hours 5 minutes, W
Walk, 5 minutes, E
Run, 27 minutes, N
Walk, 9 hours 50 minutes, SE
Walk, 51 minutes, SE
Walk, 53 minutes, E
Horse trot, 6 hours 5 minutes, N
Horse gallop, 16 minutes, W
Elephant ride, 6 hours 50 minutes, NE
Walk, 3 hours 35 minutes, SE
Horse trot, 9 hours 51 minutes, W
Horse gallop, 3 hours 5 minutes, S
Horse gallop, 36 minutes, E
Walk, 52 minutes, NW
Run, 19 minutes, S
Walk, 3 hours 42 minutes, W
Horse trot, 9 hours 19 minutes, SE
Horse trot, 44 minutes, E
Horse gallop, 3 hours 30 minutes, NW
Run, 10 hours 8 minutes, NE
Walk, 9 hours 52 minutes, E
Horse trot, 5 hours 9 minutes, W
Elephant ride, 52 minutes, N
Horse gallop, 54 minutes, SE
Elephant ride, 5 hours 46 minutes, N
Horse trot, 24 minutes, E
Horse gallop, 2 hours 11 minutes, W
Run, 1 hour 11 minutes, E
Elephant ride, 14 minutes, NE
Horse trot, 13 minutes, NW
Horse gallop, 1 hour 34 minutes, N
Horse trot, 5 hours 44 minutes, N
Elephant ride, 9 hours 15 minutes, E
Run, 9 hours 28 minutes, SE
Run, 8 hours 20 minutes, NW
Elephant ride, 2 minutes, E
Walk, 3 minutes, N
Horse trot, 29 minutes, SE
Elephant ride, 22 minutes, E
Elephant ride, 4 hours 49 minutes, W
Horse trot, 9 hours 14 minutes, NE
Horse gallop, 8 hours 6 minutes, W
Walk, 5 minutes, NW
Horse trot, 35 minutes, NE
Elephant ride, 3 hours 36 minutes, N
Elephant ride, 8 hours 39 minutes, SE
Elephant ride, 18 minutes, NW
Horse gallop, 32 minutes, W
Walk, 7 minutes, E
Horse trot, 58 minutes, S
Elephant ride, 33 minutes, NE
Elephant ride, 56 minutes, SW
Horse gallop, 43 minutes, W
Walk, 8 hours 1 minute, NW
Horse gallop, 24 minutes, SW
Walk, 57 minutes, N
Horse gallop, 7 hours 6 minutes, W
Horse trot, 2 hours 29 minutes, NE
Horse trot, 4 hours 41 minutes, NW
Horse trot, 13 minutes, NE
Elephant ride, 7 hours 12 minutes, SE
Horse gallop, 2 hours 16 minutes, NE
Run, 2 hours 12 minutes, SE
Walk, 1 hour 57 minutes, W
Elephant ride, 4 minutes, SE
Horse trot, 3 hours, W
Horse trot, 8 hours 32 minutes, SW
Walk, 1 hour 18 minutes, NE
Run, 10 hours 44 minutes, SW
Elephant ride, 16 minutes, W
Horse trot, 20 minutes, NW
Horse gallop, 20 minutes, E
Walk, 4 hours 40 minutes, W
Elephant ride, 29 minutes, NW
Walk, 1 hour 43 minutes, NW
Elephant ride, 42 minutes, W
Walk, 10 hours 39 minutes, SW
Horse trot, 3 minutes, E
Elephant ride, 8 hours 1 minute, S
Walk, 47 minutes, NE
Elephant ride, 35 minutes, S
Horse gallop, 7 hours, SE
Elephant ride, 39 minutes, E
Elephant ride, 12 minutes, NW
Horse trot, 2 hours 25 minutes, W
Horse trot, 57 minutes, W
Run, 3 hours 46 minutes, S
Elephant ride, 34 minutes, W
Elephant ride, 4 hours 17 minutes, E
Walk, 40 minutes, SW
Horse trot, 7 minutes, NE
Horse gallop, 7 minutes, W
Horse trot, 1 hour 36 minutes, SE
Elephant ride, 3 hours 55 minutes, SE
Horse gallop, 47 minutes, S
Run, 15 minutes, SE
Run, 32 minutes, E
Horse gallop, 16 minutes, NW
Run, 5 hours 11 minutes, N
Run, 38 minutes, SW
Run, 25 minutes, E
Horse trot, 25 minutes, SE
Horse trot, 40 minutes, NW
Horse trot, 8 hours 20 minutes, S
Run, 11 minutes, N
Run, 18 minutes, NW
Run, 5 hours 23 minutes, NW
Elephant ride, 2 minutes, SE
Horse trot, 1 minute, N
Elephant ride, 5 hours 22 minutes, NE
Walk, 5 hours 23 minutes, NE
Horse trot, 33 minutes, W
Horse trot, 40 minutes, N
Horse trot, 10 hours 58 minutes, S
Horse trot, 48 minutes, S
Horse gallop, 33 minutes, S
Horse gallop, 3 hours 23 minutes, SE
Elephant ride, 30 minutes, S
Horse trot, 4 minutes, SE
Run, 35 minutes, NW
Horse gallop, 7 hours 34 minutes, NW
Horse trot, 14 minutes, NW
Elephant ride, 3 hours 21 minutes, N
Elephant ride, 1 hour 34 minutes, S
Elephant ride, 22 minutes, NW
Run, 51 minutes, W
Run, 5 hours 38 minutes, NE
Run, 5 minutes, E
Elephant ride, 5 hours 29 minutes, W
Walk, 22 minutes, NE
Walk, 57 minutes, SE
Horse trot, 7 minutes, E
Run, 1 hour 59 minutes, NE
Elephant ride, 36 minutes, S
Elephant ride, 32 minutes, NW
Horse gallop, 8 hours 19 minutes, NE
Run, 52 minutes, SE
Run, 4 hours 42 minutes, NE
Walk, 58 minutes, NW
Horse trot, 15 minutes, NW
Run, 5 hours, E
Run, 9 hours 49 minutes, S
Horse trot, 55 minutes, NW
Run, 3 hours 30 minutes, NE
Elephant ride, 35 minutes, SW
Horse trot, 9 hours 48 minutes, NW
Horse trot, 56 minutes, NW
Walk, 32 minutes, SE
Horse trot, 3 minutes, S
Elephant ride, 4 hours 42 minutes, NW
Horse trot, 5 hours 3 minutes, SW
Walk, 5 hours 26 minutes, N
Horse gallop, 1 hour 7 minutes, W
Run, 6 hours 31 minutes, E
Horse trot, 15 minutes, NW
Run, 34 minutes, SE
Horse trot, 6 minutes, W
Horse gallop, 1 minute, SE
Elephant ride, 4 hours 30 minutes, N
Horse trot, 37 minutes, W
Elephant ride, 6 hours 47 minutes, S
Run, 26 minutes, SE
Horse gallop, 25 minutes, W
Elephant ride, 7 hours 55 minutes, NW
Elephant ride, 42 minutes, NW
Run, 2 hours, W
Horse gallop, 10 hours 48 minutes, NW
Run, 48 minutes, N
Horse trot, 5 hours 48 minutes, E
Horse gallop, 3 hours 57 minutes, S
Walk, 1 minute, S
Walk, 5 minutes, E
Horse gallop, 9 hours 8 minutes, E
Walk, 6 minutes, S
Run, 12 minutes, S
Horse trot, 2 hours 36 minutes, N
Walk, 34 minutes, SW
Walk, 22 minutes, NE
Run, 36 minutes, W
Walk, 7 hours 9 minutes, SE
Elephant ride, 6 hours 52 minutes, SE
Horse gallop, 27 minutes, W
Horse trot, 4 hours 58 minutes, NW
Horse trot, 2 hours 36 minutes, NE
Horse trot, 9 hours 7 minutes, E
Horse trot, 8 minutes, SW
Horse gallop, 9 minutes, NW
Horse trot, 13 minutes, SE
Elephant ride, 5 hours 3 minutes, S
Horse gallop, 7 minutes, W
Run, 49 minutes, W
Horse gallop, 1 hour 48 minutes, NW
Walk, 3 hours 59 minutes, E
Horse gallop, 54 minutes, NW
Horse gallop, 4 hours 22 minutes, SW
Horse gallop, 3 hours 51 minutes, SE
Horse gallop, 2 hours 16 minutes, N
Walk, 16 minutes, S
Horse trot, 10 hours 55 minutes, N
Walk, 8 hours 42 minutes, N
Elephant ride, 36 minutes, NW
Horse gallop, 7 hours 41 minutes, E
Horse gallop, 9 hours 4 minutes, S
Run, 8 hours 54 minutes, E
Walk, 6 hours 37 minutes, NW
Horse trot, 26 minutes, SE
Walk, 1 hour 55 minutes, SW
Horse trot, 18 minutes, NE
Run, 53 minutes, S
Run, 56 minutes, E
Horse trot, 16 minutes, NW
Horse gallop, 45 minutes, W
Horse trot, 8 hours 33 minutes, N
Walk, 8 hours 50 minutes, NE
Horse trot, 8 hours 22 minutes, E
Walk, 4 hours 26 minutes, SE
Walk, 9 minutes, N
Run, 7 hours 34 minutes, W
Run, 1 hour, SE
Run, 5 hours 46 minutes, E
Elephant ride, 7 hours 50 minutes, SE
Walk, 5 hours 22 minutes, E
Elephant ride, 4 hours 19 minutes, E
Elephant ride, 10 hours 25 minutes, N
Horse trot, 3 minutes, NW
Elephant ride, 3 hours 26 minutes, E
Horse trot, 31 minutes, SE
Horse trot, 7 hours 51 minutes, S
Horse gallop, 52 minutes, N
Run, 14 minutes, E
Run, 1 hour 57 minutes, NW
Horse gallop, 4 minutes, NW
Horse trot, 52 minutes, SE
Elephant ride, 7 hours 27 minutes, NW
Horse gallop, 4 minutes, E
Horse trot, 8 hours 32 minutes, S
Horse trot, 9 hours 15 minutes, NW
Walk, 14 minutes, S
Elephant ride, 46 minutes, N
Walk, 30 minutes, NW
Run, 53 minutes, W
Horse trot, 10 hours 58 minutes, S
Run, 40 minutes, W
Horse gallop, 3 hours 5 minutes, E
Run, 3 hours 14 minutes, NW
Walk, 18 minutes, SE
Horse trot, 16 minutes, SW
Walk, 37 minutes, SW
Elephant ride, 7 hours 33 minutes, SE
Run, 7 hours 14 minutes, NE
Run, 8 hours 35 minutes, SW
Horse trot, 16 minutes, E
Horse gallop, 48 minutes, SE
Horse gallop, 35 minutes, NE
Horse gallop, 49 minutes, N
Run, 8 hours 48 minutes, W
Horse gallop, 6 hours 23 minutes, W
Horse trot, 52 minutes, NW
Horse gallop, 31 minutes, SW
Elephant ride, 23 minutes, N
Run, 3 minutes, SW
Horse gallop, 3 hours 41 minutes, NE
Walk, 10 hours 37 minutes, SE
Elephant ride, 23 minutes, NE
Run, 38 minutes, NE
Run, 44 minutes, NE
Horse gallop, 22 minutes, W
Walk, 1 minute, W
Elephant ride, 6 hours 36 minutes, E
Horse gallop, 40 minutes, N
Elephant ride, 14 minutes, N
Run, 49 minutes, E
Run, 3 hours 8 minutes, SW
Horse gallop, 38 minutes, NW
Horse trot, 47 minutes, W
Horse gallop, 2 minutes, SE
Horse gallop, 6 hours 30 minutes, NW
Horse gallop, 48 minutes, SW
Run, 7 hours 44 minutes, NE
Horse trot, 24 minutes, SW
Horse gallop, 47 minutes, NE
Elephant ride, 19 minutes, NE
Horse gallop, 8 minutes, N
Walk, 32 minutes, E
Horse trot, 5 hours 24 minutes, W
Walk, 8 minutes, N
Horse trot, 55 minutes, N
Elephant ride, 6 hours 55 minutes, E
Horse trot, 35 minutes, N
Horse trot, 10 hours 15 minutes, N
Walk, 5 hours 49 minutes, SE
Horse trot, 7 hours 8 minutes, E
Horse trot, 3 hours 47 minutes, W
Elephant ride, 10 hours 14 minutes, SE
Run, 4 hours 6 minutes, SE
Horse gallop, 9 minutes, SE
Elephant ride, 55 minutes, SE
Horse trot, 3 hours 55 minutes, NE
Run, 5 hours 9 minutes, S
Horse gallop, 9 hours 41 minutes, E
Elephant ride, 1 hour 45 minutes, S
Walk, 48 minutes, SW
Horse trot, 7 hours 15 minutes, E
Run, 50 minutes, W
Run, 13 minutes, NE
Run, 45 minutes, SE
Walk, 5 hours 46 minutes, SE
Elephant ride, 35 minutes, N
Walk, 7 hours 16 minutes, SW
Horse trot, 13 minutes, NW
Run, 47 minutes, N
Run, 32 minutes, NE
Walk, 1 hour 1 minute, SW
Horse gallop, 8 hours 12 minutes, W
Walk, 55 minutes, E
Walk, 7 hours 30 minutes, NE
Walk, 33 minutes, E
Horse trot, 5 hours 50 minutes, NE
Run, 8 hours 31 minutes, NW
Walk, 4 hours 1 minute, E
Walk, 6 hours 59 minutes, SE
Run, 3 hours 19 minutes, E
Horse trot, 4 hours 44 minutes, SE
Horse trot, 4 hours 30 minutes, SW
Elephant ride, 50 minutes, NW
Horse trot, 31 minutes, NE
Horse trot, 24 minutes, SE
Horse gallop, 1 hour 14 minutes, S
Horse gallop, 24 minutes, E
Horse gallop, 8 minutes, NW
Walk, 10 hours 43 minutes, S
Horse trot, 9 minutes, NE
Elephant ride, 1 hour 21 minutes, W
Walk, 47 minutes, E
Horse trot, 55 minutes, E
Run, 8 hours 38 minutes, W
Walk, 2 hours 55 minutes, NE
Run, 3 hours 38 minutes, SE
Horse gallop, 13 minutes, E
Horse trot, 3 minutes, NW
Horse gallop, 9 minutes, NE
Run, 31 minutes, N
Elephant ride, 49 minutes, N
Run, 51 minutes, E
Elephant ride, 2 minutes, NE
Horse trot, 6 hours 39 minutes, E
Walk, 13 minutes, E
Elephant ride, 51 minutes, W
Run, 5 minutes, W
Run, 1 hour 52 minutes, NE
Elephant ride, 9 hours 12 minutes, NW
Walk, 5 hours 55 minutes, NE
Walk, 2 hours 4 minutes, E
Walk, 36 minutes, SE
Walk, 7 hours 19 minutes, SW
Elephant ride, 42 minutes, NE
Run, 7 hours 44 minutes, S
Elephant ride, 27 minutes, SE
Walk, 34 minutes, SW
Run, 1 hour 23 minutes, NW
Elephant ride, 51 minutes, SE
Horse gallop, 2 hours 21 minutes, E
Horse trot, 49 minutes, NW
Run, 25 minutes, SW
Horse trot, 51 minutes, SE
Walk, 4 hours 18 minutes, SE
Walk, 6 hours 47 minutes, NW
Horse trot, 35 minutes, NW
Horse gallop, 6 hours 35 minutes, W
Walk, 15 minutes, E
Elephant ride, 7 hours 54 minutes, N
Walk, 3 hours 39 minutes, N
Horse gallop, 7 hours, SE
Run, 44 minutes, SW
Horse gallop, 41 minutes, SW
Horse trot, 31 minutes, SW
Elephant ride, 10 hours 12 minutes, W
Run, 3 hours 50 minutes, SE
Walk, 13 minutes, E
Horse trot, 2 hours 34 minutes, E
Run, 9 hours 16 minutes, NE
Horse trot, 8 minutes, W
Horse trot, 27 minutes, NW
Horse trot, 4 hours 27 minutes, N
Horse trot, 5 hours 5 minutes, NE
Walk, 26 minutes, S
Horse trot, 54 minutes, W
Horse trot, 20 minutes, NW
Elephant ride, 17 minutes, NW
Horse gallop, 2 hours 5 minutes, NW
Horse gallop, 1 hour 38 minutes, SE
Horse gallop, 42 minutes, N
Run, 9 hours 57 minutes, S
Horse gallop, 8 hours 9 minutes, NE
Horse trot, 21 minutes, SE
Horse gallop, 7 minutes, NE
Elephant ride, 39 minutes, NE
Elephant ride, 41 minutes, NE
Run, 30 minutes, W
Elephant ride, 7 hours 9 minutes, NE
Horse trot, 21 minutes, SW
Horse trot, 44 minutes, S
Horse gallop, 1 hour 33 minutes, SW
Horse gallop, 18 minutes, NE
Walk, 46 minutes, SE
Elephant ride, 46 minutes, W
Horse gallop, 25 minutes, SW
Elephant ride, 8 hours 55 minutes, NE
Walk, 4 hours 57 minutes, S
Walk, 41 minutes, NW
Horse gallop, 3 hours 45 minutes, NE
Walk, 10 hours 7 minutes, N
Horse trot, 33 minutes, NW
Walk, 23 minutes, N
Elephant ride, 7 hours 38 minutes, SE
Run, 21 minutes, SW
Walk, 54 minutes, NE
Run, 10 hours 50 minutes, NE
Run, 52 minutes, NW
Horse trot, 50 minutes, N
Walk, 1 hour 27 minutes, E
Horse trot, 10 hours 9 minutes, NE
Walk, 44 minutes, S
Horse trot, 31 minutes, SW
Run, 46 minutes, SW
Horse gallop, 37 minutes, SW
Horse gallop, 53 minutes, N
Run, 4 hours 40 minutes, NW
Walk, 48 minutes, SW
Elephant ride, 1 hour 20 minutes, S
Horse trot, 42 minutes, NE
Walk, 13 minutes, SE
Horse trot, 4 hours 27 minutes, SW
Elephant ride, 7 hours 30 minutes, SE
Horse trot, 28 minutes, SE
Horse trot, 8 hours 23 minutes, E
Horse gallop, 2 hours 38 minutes, W
Horse trot, 7 hours 1 minute, S
Elephant ride, 17 minutes, E
Walk, 7 hours 43 minutes, S
Horse gallop, 39 minutes, E
Run, 43 minutes, NE
Walk, 34 minutes, N
Walk, 25 minutes, SW
Horse trot, 7 hours 51 minutes, S
Elephant ride, 1 hour 2 minutes, E
Horse gallop, 6 hours 40 minutes, S
Horse trot, 8 hours 55 minutes, W
Horse trot, 49 minutes, N
Walk, 10 hours 23 minutes, SW
Horse gallop, 12 minutes, SW
Walk, 7 hours 54 minutes, S
Walk, 4 hours 17 minutes, NW
Elephant ride, 9 minutes, NE
Horse gallop, 57 minutes, W
Elephant ride, 1 hour 32 minutes, NW
Walk, 9 minutes, NW
Horse trot, 8 hours 9 minutes, S
Run, 4 hours 22 minutes, SE
Horse gallop, 50 minutes, NE
Walk, 4 hours 47 minutes, E
Walk, 10 hours 44 minutes, NW
Horse trot, 31 minutes, S
Horse trot, 1 minute, NE
Elephant ride, 30 minutes, E
Elephant ride, 3 hours 54 minutes, E
Elephant ride, 18 minutes, NW
Run, 8 hours, E
Walk, 15 minutes, NW
Horse gallop, 15 minutes, SE
Elephant ride, 41 minutes, SE
Horse gallop, 40 minutes, E
Horse gallop, 13 minutes, E
Run, 3 hours 23 minutes, E
Run, 8 hours 10 minutes, SE
Run, 30 minutes, SE
Elephant ride, 58 minutes, W
Run, 1 hour 15 minutes, W
Run, 30 minutes, S
Walk, 6 hours 58 minutes, E
Elephant ride, 7 minutes, SW
Run, 6 hours 50 minutes, W
Walk, 12 minutes, NW
Run, 5 hours 13 minutes, SW
Elephant ride, 6 hours 31 minutes, W
Run, 4 hours 55 minutes, SW
Walk, 1 hour 38 minutes, NE
Walk, 48 minutes, NW
Horse gallop, 5 hours 26 minutes, E
Elephant ride, 17 minutes, S
Horse gallop, 3 hours 56 minutes, SE
Elephant ride, 6 hours 43 minutes, SE
Run, 37 minutes, SE
Elephant ride, 15 minutes, NE
Elephant ride, 29 minutes, NE
Horse trot, 17 minutes, W
Horse trot, 43 minutes, E
Horse gallop, 10 hours 15 minutes, N
Run, 10 hours 58 minutes, NE
Horse gallop, 39 minutes, E
Walk, 9 minutes, E
Horse gallop, 7 hours 26 minutes, SE
Walk, 10 hours 6 minutes, W
Horse trot, 44 minutes, NW
Horse trot, 19 minutes, SE
Horse trot, 2 hours 59 minutes, NE
Horse trot, 26 minutes, NW
Walk, 11 minutes, SE
Elephant ride, 3 hours 15 minutes, W
Elephant ride, 8 hours 24 minutes, NE
Walk, 2 hours 57 minutes, S
Walk, 57 minutes, W
Run, 51 minutes, NW
Walk, 4 hours 1 minute, SE
Horse trot, 4 hours 47 minutes, W
Horse trot, 5 hours 59 minutes, NE
Elephant ride, 32 minutes, NE
Horse trot, 35 minutes, SE
Walk, 34 minutes, SW
Run, 14 minutes, W
Horse trot, 7 hours 15 minutes, NW
Run, 1 minute, N
Elephant ride, 53 minutes, SE
Walk, 47 minutes, E
Horse trot, 27 minutes, NE
Walk, 4 hours 24 minutes, E
Elephant ride, 4 hours 19 minutes, SW
Horse gallop, 3 hours 48 minutes, SW
Run, 4 hours 51 minutes, W
Elephant ride, 48 minutes, N
Horse gallop, 1 hour 14 minutes, SE
Horse trot, 7 minutes, SW
Horse trot, 5 hours 39 minutes, NW
Walk, 2 hours 46 minutes, NE
Elephant ride, 11 minutes, NE
Horse trot, 8 hours 53 minutes, W
Elephant ride, 7 hours 37 minutes, N
Run, 4 hours 26 minutes, S
Walk, 36 minutes, NW
Run, 42 minutes, NE
Run, 7 hours 45 minutes, W
Elephant ride, 51 minutes, E
Horse trot, 3 hours 31 minutes, SE
Horse trot, 14 minutes, E
Horse trot, 36 minutes, W
Walk, 9 hours 47 minutes, E
Horse gallop, 4 hours 16 minutes, W
Horse trot, 20 minutes, NE
Horse trot, 5 minutes, W
Horse gallop, 21 minutes, SE
Elephant ride, 9 hours 39 minutes, E
Elephant ride, 55 minutes, SW
Run, 9 hours 48 minutes, W
